Kudos Date,Kudos Type,Parent ID
"Oct 23, 2020, 1:59:59 AM",Activity,4230481886
"Oct 24, 2020, 8:15:57 PM",Activity,4238519442
"Oct 24, 2020, 8:16:00 PM",Activity,4238458691
"Oct 24, 2020, 8:16:03 PM",Activity,4238394509
"Oct 24, 2020, 8:16:58 PM",Activity,4238255201
"Oct 24, 2020, 8:17:50 PM",Activity,4238329336
"Oct 24, 2020, 8:17:51 PM",Activity,4238315957
"Oct 24, 2020, 8:18:20 PM",Activity,4238141619
"Oct 24, 2020, 8:18:23 PM",Activity,4238082746
"Oct 24, 2020, 8:19:55 PM",Activity,4237683383
"Oct 24, 2020, 8:19:57 PM",Activity,4237719163
"Oct 24, 2020, 8:19:58 PM",Activity,4237638095
"Oct 24, 2020, 8:20:56 PM",Activity,4237719335
"Oct 24, 2020, 8:21:38 PM",Activity,4237448515
"Oct 24, 2020, 8:21:42 PM",Activity,4237306120
"Oct 24, 2020, 8:21:51 PM",Activity,4236518295
"Oct 24, 2020, 8:21:57 PM",Activity,4234794081
"Oct 24, 2020, 8:22:01 PM",Activity,4234736699
"Oct 24, 2020, 8:22:10 PM",Activity,4234196822
"Oct 24, 2020, 8:33:09 PM",Activity,4234029068
"Oct 24, 2020, 8:33:39 PM",Activity,4232817283
"Oct 24, 2020, 8:40:24 PM",Activity,4238685644
"Oct 24, 2020, 8:40:27 PM",Activity,4238444171
"Oct 24, 2020, 9:23:31 PM",Activity,4238782604
"Oct 25, 2020, 1:03:09 AM",Activity,4239097750
"Oct 25, 2020, 1:03:14 AM",Activity,4238763040
"Oct 25, 2020, 9:44:33 PM",Activity,4243857997
"Oct 25, 2020, 9:44:38 PM",Activity,4243624243
"Oct 25, 2020, 9:44:48 PM",Activity,4243619998
"Oct 25, 2020, 9:44:57 PM",Activity,4243595970
"Oct 25, 2020, 9:44:59 PM",Activity,4243447959
"Oct 25, 2020, 9:45:08 PM",Activity,4243445804
"Oct 25, 2020, 9:45:17 PM",Activity,4243104066
"Oct 25, 2020, 9:45:21 PM",Activity,4243086566
"Oct 25, 2020, 9:45:24 PM",Activity,4243582263
"Oct 25, 2020, 9:45:27 PM",Activity,4243148001
"Oct 25, 2020, 9:45:30 PM",Activity,4242852672
"Oct 25, 2020, 9:45:32 PM",Activity,4242559459
"Oct 25, 2020, 9:45:33 PM",Activity,4242462661
"Oct 25, 2020, 9:45:36 PM",Activity,4242418200
"Oct 25, 2020, 9:45:41 PM",Activity,4242413957
"Oct 25, 2020, 9:45:43 PM",Activity,4242559897
"Oct 25, 2020, 9:45:44 PM",Activity,4242604606
"Oct 25, 2020, 9:45:48 PM",Activity,4242092064
"Oct 25, 2020, 9:56:44 PM",Activity,4242819761
"Oct 25, 2020, 9:58:22 PM",Activity,4243947356
"Oct 26, 2020, 9:26:48 PM",Activity,4246902029
"Oct 26, 2020, 9:26:55 PM",Activity,4246522991
"Oct 26, 2020, 9:26:57 PM",Activity,4246523074
"Oct 26, 2020, 9:27:03 PM",Activity,4245417500
"Oct 26, 2020, 11:26:49 PM",Activity,4246640893
"Oct 28, 2020, 2:34:17 AM",Activity,4252338799
"Oct 28, 2020, 2:34:29 AM",Activity,4252033247
"Oct 28, 2020, 2:34:33 AM",Activity,4252164408
"Oct 28, 2020, 2:34:43 AM",Activity,4251989050
"Oct 28, 2020, 2:35:10 AM",Activity,4250922454
"Oct 28, 2020, 2:35:14 AM",Activity,4250659484
"Oct 28, 2020, 2:35:16 AM",Activity,4250667007
"Oct 28, 2020, 2:35:18 AM",Activity,4250656841
"Nov 1, 2020, 8:24:24 PM",Activity,4273002019
"Nov 1, 2020, 8:24:36 PM",Activity,4272959708
"Nov 1, 2020, 8:24:43 PM",Activity,4272907547
"Nov 1, 2020, 8:24:47 PM",Activity,4272827389
"Nov 1, 2020, 8:24:50 PM",Activity,4272827659
"Nov 1, 2020, 8:24:53 PM",Activity,4272716115
"Nov 1, 2020, 8:24:59 PM",Activity,4272664766
"Nov 1, 2020, 8:25:04 PM",Activity,4272525981
"Nov 1, 2020, 8:25:09 PM",Activity,4272478352
"Nov 1, 2020, 8:25:11 PM",Activity,4272497333
"Nov 1, 2020, 8:25:20 PM",Activity,4272347883
"Nov 1, 2020, 8:25:23 PM",Activity,4272478894
"Nov 1, 2020, 8:25:32 PM",Activity,4268438344
"Nov 1, 2020, 8:25:34 PM",Activity,4268381672
"Nov 1, 2020, 8:25:36 PM",Activity,4268307827
"Nov 1, 2020, 8:25:40 PM",Activity,4268226872
"Nov 1, 2020, 8:25:49 PM",Activity,4267926311
"Nov 1, 2020, 8:25:55 PM",Activity,4268277521
"Nov 1, 2020, 8:25:59 PM",Activity,4272526118
"Nov 1, 2020, 8:26:00 PM",Activity,4268275212
"Nov 1, 2020, 8:26:06 PM",Activity,4267638281
"Nov 1, 2020, 8:26:21 PM",Activity,4267449463
"Nov 1, 2020, 8:26:25 PM",Activity,4267370380
"Nov 1, 2020, 8:26:29 PM",Activity,4267041573
"Nov 1, 2020, 8:26:30 PM",Activity,4267370647
"Nov 1, 2020, 8:26:37 PM",Activity,4266011951
"Nov 1, 2020, 8:26:39 PM",Activity,4265799625
"Nov 1, 2020, 8:26:42 PM",Activity,4265616605
"Nov 1, 2020, 9:42:34 PM",Activity,4273331369
"Nov 1, 2020, 9:44:49 PM",Activity,4273492888
"Nov 1, 2020, 9:44:56 PM",Activity,4273557349
"Nov 2, 2020, 1:21:52 AM",Activity,4274085955
"Nov 2, 2020, 1:22:02 AM",Activity,4274124904
"Nov 2, 2020, 6:47:55 PM",Activity,4274100209
"Nov 2, 2020, 10:15:23 PM",Activity,4277076604
"Nov 3, 2020, 12:18:57 AM",Activity,4278239356
"Nov 3, 2020, 6:16:44 PM",Activity,4281471838
"Nov 3, 2020, 6:16:46 PM",Activity,4281348565
"Nov 3, 2020, 6:16:48 PM",Activity,4281370534
"Nov 5, 2020, 10:54:29 PM",Activity,4291540911
"Nov 5, 2020, 10:54:33 PM",Activity,4291459148
"Nov 5, 2020, 10:54:37 PM",Activity,4291783117
"Nov 5, 2020, 10:54:39 PM",Activity,4291440684
"Nov 5, 2020, 10:54:41 PM",Activity,4291023127
"Nov 5, 2020, 10:54:49 PM",Activity,4289126021
"Nov 5, 2020, 10:54:51 PM",Activity,4289113579
"Nov 5, 2020, 10:54:54 PM",Activity,4289080805
"Nov 5, 2020, 10:54:58 PM",Activity,4287403053
"Nov 5, 2020, 10:55:13 PM",Activity,4287312733
"Nov 5, 2020, 10:55:24 PM",Activity,4286236039
"Nov 5, 2020, 10:55:31 PM",Activity,4285731118
"Nov 5, 2020, 10:55:38 PM",Activity,4285203039
"Nov 6, 2020, 10:01:37 PM",Activity,4298687767
"Nov 6, 2020, 10:01:58 PM",Activity,4298369036
"Nov 6, 2020, 10:02:02 PM",Activity,4298323221
"Nov 6, 2020, 10:02:06 PM",Activity,4298037075
"Nov 6, 2020, 10:02:07 PM",Activity,4298008587
"Nov 6, 2020, 10:02:22 PM",Activity,4297028099
"Nov 6, 2020, 10:02:24 PM",Activity,4296659361
"Nov 6, 2020, 10:02:29 PM",Activity,4296589191
"Nov 6, 2020, 10:30:50 PM",Activity,4298957079
"Nov 6, 2020, 11:24:22 PM",Activity,4299003574
"Nov 8, 2020, 7:38:09 PM",Activity,4309897621
"Nov 8, 2020, 7:38:17 PM",Activity,4309879783
"Nov 8, 2020, 7:38:19 PM",Activity,4309580438
"Nov 8, 2020, 7:38:20 PM",Activity,4309911293
"Nov 8, 2020, 7:38:25 PM",Activity,4309679407
"Nov 8, 2020, 7:38:28 PM",Activity,4309639494
"Nov 8, 2020, 7:38:32 PM",Activity,4309567630
"Nov 8, 2020, 7:38:34 PM",Activity,4309542944
"Nov 8, 2020, 7:38:35 PM",Activity,4309526740
"Nov 8, 2020, 7:40:39 PM",Activity,4309467364
"Nov 8, 2020, 7:40:45 PM",Activity,4309446074
"Nov 8, 2020, 7:42:50 PM",Activity,4309235514
"Nov 8, 2020, 7:42:53 PM",Activity,4309090812
"Nov 8, 2020, 7:42:54 PM",Activity,4308998268
"Nov 8, 2020, 7:43:07 PM",Activity,4308903009
"Nov 8, 2020, 7:43:14 PM",Activity,4307742848
"Nov 8, 2020, 8:29:17 PM",Activity,4310121458
"Nov 8, 2020, 8:29:30 PM",Activity,4310065204
"Nov 8, 2020, 10:26:46 PM",Activity,4310472659
"Nov 8, 2020, 10:26:55 PM",Activity,4310402744
"Nov 8, 2020, 10:27:09 PM",Activity,4310338961
"Nov 8, 2020, 10:27:19 PM",Activity,4310141963
"Nov 8, 2020, 10:27:55 PM",Activity,4310017133
"Nov 8, 2020, 10:27:59 PM",Activity,4309513036
"Nov 10, 2020, 5:44:11 PM",Activity,4314380682
"Nov 11, 2020, 10:43:03 PM",Activity,4324474706
"Nov 11, 2020, 10:43:06 PM",Activity,4324382718
"Nov 11, 2020, 10:43:09 PM",Activity,4324016122
"Nov 11, 2020, 10:43:11 PM",Activity,4323789473
"Nov 11, 2020, 10:43:29 PM",Activity,4323571623
"Nov 11, 2020, 10:43:33 PM",Activity,4323528602
"Nov 11, 2020, 10:43:35 PM",Activity,4323246484
"Nov 11, 2020, 10:43:43 PM",Activity,4323106176
"Nov 11, 2020, 10:43:48 PM",Activity,4322260318
"Nov 11, 2020, 10:43:50 PM",Activity,4321999165
"Nov 11, 2020, 10:43:52 PM",Activity,4321998490
"Nov 11, 2020, 10:43:55 PM",Activity,4321923130
"Nov 11, 2020, 10:44:21 PM",Activity,4321773858
"Nov 11, 2020, 10:44:47 PM",Activity,4320379502
"Nov 11, 2020, 10:44:52 PM",Activity,4320309161
"Nov 11, 2020, 10:45:01 PM",Activity,4320171047
"Nov 11, 2020, 10:45:08 PM",Activity,4319706309
"Nov 11, 2020, 10:45:13 PM",Activity,4319495848
"Nov 11, 2020, 10:45:28 PM",Activity,4319356071
"Nov 11, 2020, 10:45:32 PM",Activity,4319122994
"Nov 11, 2020, 10:45:36 PM",Activity,4318901591
"Nov 11, 2020, 10:45:39 PM",Activity,4318769156
"Nov 11, 2020, 10:45:46 PM",Activity,4318694182
"Nov 11, 2020, 10:45:52 PM",Activity,4317185773
"Nov 11, 2020, 10:45:56 PM",Activity,4316839770
"Nov 11, 2020, 10:46:02 PM",Activity,4316718009
"Nov 11, 2020, 10:46:06 PM",Activity,4315153391
"Nov 11, 2020, 10:46:07 PM",Activity,4315017366
"Nov 12, 2020, 11:31:39 PM",Activity,4329377061
"Nov 12, 2020, 11:31:45 PM",Activity,4328974944
"Nov 12, 2020, 11:32:13 PM",Activity,4327501731
"Nov 12, 2020, 11:32:44 PM",Activity,4327602232
"Nov 12, 2020, 11:32:47 PM",Activity,4326589017
"Nov 12, 2020, 11:55:44 PM",Activity,4329469123
"Nov 13, 2020, 6:14:03 PM",Activity,4332144664
"Nov 13, 2020, 6:14:13 PM",Activity,4331767867
"Nov 13, 2020, 6:15:40 PM",Activity,4331179699
"Nov 13, 2020, 6:15:42 PM",Activity,4331097368
"Nov 13, 2020, 6:15:45 PM",Activity,4329941118
"Nov 14, 2020, 6:16:35 PM",Activity,4337823637
"Nov 14, 2020, 6:16:38 PM",Activity,4337725578
"Nov 14, 2020, 6:16:46 PM",Activity,4337542805
"Nov 14, 2020, 6:16:49 PM",Activity,4337452561
"Nov 14, 2020, 6:16:52 PM",Activity,4337417689
"Nov 14, 2020, 6:16:53 PM",Activity,4337372181
"Nov 14, 2020, 6:16:58 PM",Activity,4337520942
"Nov 14, 2020, 6:17:01 PM",Activity,4337153960
"Nov 14, 2020, 6:17:04 PM",Activity,4337204672
"Nov 14, 2020, 6:17:06 PM",Activity,4337521371
"Nov 14, 2020, 6:17:09 PM",Activity,4336584620
"Nov 14, 2020, 6:23:23 PM",Activity,4337869927
"Nov 14, 2020, 6:41:54 PM",Activity,4337877027
"Nov 14, 2020, 6:41:56 PM",Activity,4337870116
"Nov 14, 2020, 7:17:01 PM",Activity,4337978231
"Nov 14, 2020, 8:26:06 PM",Activity,4338223859
"Nov 14, 2020, 8:26:10 PM",Activity,4338160543
"Nov 14, 2020, 8:26:27 PM",Activity,4338205866
"Nov 15, 2020, 2:21:23 AM",Activity,4339131778
"Nov 15, 2020, 2:53:40 AM",Activity,4339007695
"Nov 15, 2020, 10:33:14 PM",Activity,4343986853
"Nov 15, 2020, 10:33:40 PM",Activity,4343915880
"Nov 15, 2020, 10:34:32 PM",Activity,4343793195
"Nov 15, 2020, 10:34:50 PM",Activity,4343687197
"Nov 15, 2020, 10:34:54 PM",Activity,4343450091
"Nov 15, 2020, 10:35:01 PM",Activity,4343207355
"Nov 15, 2020, 10:35:03 PM",Activity,4343208740
"Nov 15, 2020, 10:35:08 PM",Activity,4343085763
"Nov 15, 2020, 10:35:09 PM",Activity,4343552162
"Nov 15, 2020, 10:35:11 PM",Activity,4343022911
"Nov 15, 2020, 10:36:08 PM",Activity,4343205595
"Nov 15, 2020, 10:36:22 PM",Activity,4342979479
"Nov 15, 2020, 10:36:53 PM",Activity,4342924606
"Nov 15, 2020, 10:36:54 PM",Activity,4343208901
"Nov 15, 2020, 10:37:00 PM",Activity,4341956331
"Nov 15, 2020, 10:37:13 PM",Activity,4341880154
"Nov 16, 2020, 7:06:08 PM",Activity,4346948176
"Nov 16, 2020, 7:06:23 PM",Activity,4345533547
"Nov 16, 2020, 10:03:14 PM",Activity,4347256968
"Nov 16, 2020, 10:03:18 PM",Activity,4347437640
"Nov 16, 2020, 10:03:22 PM",Activity,4347791621
"Nov 16, 2020, 10:03:24 PM",Activity,4347889286
"Nov 21, 2020, 7:45:49 PM",Activity,4371060050
"Nov 21, 2020, 7:46:54 PM",Activity,4371025004
"Nov 21, 2020, 7:47:08 PM",Activity,4370966026
"Nov 21, 2020, 7:47:22 PM",Activity,4370961915
"Nov 21, 2020, 7:48:44 PM",Activity,4370936629
"Nov 21, 2020, 7:48:55 PM",Activity,4370802017
"Nov 21, 2020, 7:48:57 PM",Activity,4370867607
"Nov 21, 2020, 7:49:00 PM",Activity,4370887703
"Nov 21, 2020, 7:49:11 PM",Activity,4370781511
"Nov 21, 2020, 7:49:16 PM",Activity,4368483214
"Nov 21, 2020, 7:49:18 PM",Activity,4370411426
"Nov 21, 2020, 7:49:20 PM",Activity,4370528135
"Nov 21, 2020, 7:49:25 PM",Activity,4367154915
"Nov 21, 2020, 7:49:31 PM",Activity,4366553775
"Nov 21, 2020, 7:49:33 PM",Activity,4366309189
"Nov 21, 2020, 7:49:44 PM",Activity,4366195795
"Nov 21, 2020, 7:49:46 PM",Activity,4366180341
"Nov 21, 2020, 7:49:48 PM",Activity,4366171774
"Nov 21, 2020, 7:49:50 PM",Activity,4366152634
"Nov 21, 2020, 7:49:55 PM",Activity,4365657013
"Nov 21, 2020, 7:49:58 PM",Activity,4365370248
"Nov 21, 2020, 8:13:57 PM",Activity,4371177704
"Nov 21, 2020, 8:25:27 PM",Activity,4371272559
"Nov 21, 2020, 9:19:11 PM",Activity,4371434636
"Nov 21, 2020, 9:20:24 PM",Activity,4371293331
"Nov 21, 2020, 9:21:25 PM",Activity,4371058168
"Nov 21, 2020, 9:21:49 PM",Activity,4371107234
"Nov 22, 2020, 3:45:45 AM",Activity,4372122531
"Nov 22, 2020, 3:45:54 AM",Activity,4371789743
"Nov 22, 2020, 6:18:09 PM",Activity,4376665268
"Nov 22, 2020, 6:18:12 PM",Activity,4376533530
"Nov 22, 2020, 6:18:22 PM",Activity,4376331816
"Nov 22, 2020, 6:18:35 PM",Activity,4376158148
"Nov 22, 2020, 6:18:37 PM",Activity,4376171127
"Nov 22, 2020, 6:18:45 PM",Activity,4375442060
"Nov 22, 2020, 6:18:48 PM",Activity,4373601240
"Nov 22, 2020, 7:40:21 PM",Activity,4376939280
"Nov 22, 2020, 7:40:39 PM",Activity,4376910149
"Nov 22, 2020, 7:41:35 PM",Activity,4376979588
"Nov 22, 2020, 7:42:36 PM",Activity,4376908743
"Nov 22, 2020, 7:43:01 PM",Activity,4376862953
"Nov 22, 2020, 8:45:42 PM",Activity,4377173672
"Nov 23, 2020, 12:58:46 AM",Activity,4377597521
"Nov 23, 2020, 12:59:16 AM",Activity,4377492118
"Nov 23, 2020, 12:59:42 AM",Activity,4377438002
"Nov 23, 2020, 2:09:50 AM",Activity,4377889433
"Nov 23, 2020, 2:09:52 AM",Activity,4377865447
"Nov 23, 2020, 4:50:48 PM",Activity,4380086362
"Nov 23, 2020, 4:50:53 PM",Activity,4380098955
"Nov 23, 2020, 4:50:57 PM",Activity,4378868441
"Nov 23, 2020, 4:50:59 PM",Activity,4378819753
"Nov 23, 2020, 4:51:05 PM",Activity,4378129354
"Nov 23, 2020, 4:52:44 PM",Activity,4302972320
"Nov 26, 2020, 3:37:51 AM",Activity,4390515007
"Nov 26, 2020, 3:37:58 AM",Activity,4391176585
"Nov 26, 2020, 3:38:11 AM",Activity,4390083358
"Nov 26, 2020, 3:38:14 AM",Activity,4389820511
"Nov 26, 2020, 3:38:15 AM",Activity,4389766575
"Nov 26, 2020, 3:38:19 AM",Activity,4389766450
"Nov 26, 2020, 3:38:48 AM",Activity,4389820888
"Nov 26, 2020, 3:38:57 AM",Activity,4388980311
"Nov 26, 2020, 3:39:01 AM",Activity,4388511882
"Nov 26, 2020, 3:39:05 AM",Activity,4388054761
"Nov 26, 2020, 3:39:07 AM",Activity,4387870324
"Nov 26, 2020, 4:33:06 PM",Activity,4393060976
"Nov 26, 2020, 4:33:11 PM",Activity,4393293108
"Nov 26, 2020, 4:33:13 PM",Activity,4393433755
"Nov 26, 2020, 4:33:18 PM",Activity,4393449336
"Nov 26, 2020, 4:33:20 PM",Activity,4393719698
"Nov 26, 2020, 7:27:18 PM",Activity,4394768126
"Nov 26, 2020, 7:27:25 PM",Activity,4394573069
"Nov 26, 2020, 7:27:29 PM",Activity,4394411900
"Nov 26, 2020, 7:27:32 PM",Activity,4394336246
"Nov 26, 2020, 7:27:35 PM",Activity,4394180699
"Nov 26, 2020, 7:27:37 PM",Activity,4394082481
"Nov 26, 2020, 7:28:01 PM",Activity,4392900728
"Nov 26, 2020, 7:28:03 PM",Activity,4392637584
"Nov 26, 2020, 9:02:05 PM",Activity,4395002908
"Nov 26, 2020, 10:46:14 PM",Activity,4395504357
"Nov 26, 2020, 11:46:29 PM",Activity,4395617608
"Nov 27, 2020, 8:16:30 PM",Activity,4398587023
"Nov 27, 2020, 8:16:32 PM",Activity,4398545846
"Nov 27, 2020, 8:17:17 PM",Activity,4398544146
"Nov 27, 2020, 8:17:18 PM",Activity,4398545618
"Nov 27, 2020, 8:17:19 PM",Activity,4398950478
"Nov 27, 2020, 8:17:24 PM",Activity,4398809868
"Nov 27, 2020, 8:17:28 PM",Activity,4398716772
"Nov 27, 2020, 8:17:30 PM",Activity,4398583715
"Nov 27, 2020, 8:17:34 PM",Activity,4398566805
"Nov 27, 2020, 8:17:35 PM",Activity,4398564038
"Nov 27, 2020, 8:17:38 PM",Activity,4398562341
"Nov 27, 2020, 8:17:42 PM",Activity,4398539527
"Nov 27, 2020, 8:17:44 PM",Activity,4398092745
"Nov 27, 2020, 8:17:46 PM",Activity,4398025869
"Nov 27, 2020, 8:17:51 PM",Activity,4397924237
"Nov 27, 2020, 8:17:52 PM",Activity,4397869806
"Nov 27, 2020, 8:17:57 PM",Activity,4397621332
"Nov 27, 2020, 8:59:21 PM",Activity,4399077976
"Nov 27, 2020, 8:59:24 PM",Activity,4399036084
"Nov 27, 2020, 8:59:27 PM",Activity,4398968695
"Nov 27, 2020, 10:09:38 PM",Activity,4399232383
"Nov 27, 2020, 11:53:13 PM",Activity,4399503717
"Nov 28, 2020, 1:40:20 AM",Activity,4399698386
"Nov 28, 2020, 4:26:14 PM",Activity,4402894637
"Nov 28, 2020, 4:26:48 PM",Activity,4402752028
"Nov 28, 2020, 4:26:52 PM",Activity,4401925290
"Nov 28, 2020, 4:26:59 PM",Activity,4401260688
"Nov 28, 2020, 4:27:06 PM",Activity,4400122034
"Nov 28, 2020, 10:04:29 PM",Activity,4404151439
"Nov 28, 2020, 10:05:15 PM",Activity,4403722192
"Nov 28, 2020, 10:05:20 PM",Activity,4403641874
"Nov 28, 2020, 10:05:36 PM",Activity,4403479814
"Nov 28, 2020, 10:05:51 PM",Activity,4403472175
"Nov 28, 2020, 10:06:00 PM",Activity,4403403183
"Nov 28, 2020, 10:06:04 PM",Activity,4403341085
"Nov 28, 2020, 10:06:09 PM",Activity,4403328526
"Nov 28, 2020, 10:06:10 PM",Activity,4403328908
"Nov 28, 2020, 10:06:12 PM",Activity,4403350430
"Nov 28, 2020, 10:06:14 PM",Activity,4403252163
"Nov 28, 2020, 10:06:44 PM",Activity,4403220128
"Nov 28, 2020, 10:06:46 PM",Activity,4403183778
"Nov 29, 2020, 1:25:54 AM",Activity,4404709258
"Dec 3, 2020, 9:58:59 PM",Activity,4425791701
"Dec 3, 2020, 9:59:02 PM",Activity,4426147578
"Dec 3, 2020, 9:59:07 PM",Activity,4426229762
"Dec 3, 2020, 9:59:09 PM",Activity,4425500947
"Dec 3, 2020, 9:59:11 PM",Activity,4425541215
"Dec 3, 2020, 9:59:17 PM",Activity,4425478898
"Dec 3, 2020, 9:59:18 PM",Activity,4425453697
"Dec 3, 2020, 9:59:22 PM",Activity,4425563795
"Dec 3, 2020, 9:59:24 PM",Activity,4425439142
"Dec 3, 2020, 9:59:27 PM",Activity,4425124429
"Dec 3, 2020, 9:59:29 PM",Activity,4424540147
"Dec 3, 2020, 9:59:36 PM",Activity,4423981055
"Dec 3, 2020, 9:59:40 PM",Activity,4422836942
"Dec 3, 2020, 9:59:42 PM",Activity,4422672093
"Dec 3, 2020, 9:59:47 PM",Activity,4422598130
"Dec 3, 2020, 9:59:51 PM",Activity,4422487290
"Dec 3, 2020, 10:00:02 PM",Activity,4421234062
"Dec 3, 2020, 10:00:12 PM",Activity,4421172675
"Dec 3, 2020, 10:00:16 PM",Activity,4421090639
"Dec 3, 2020, 10:00:23 PM",Activity,4420224270
"Dec 3, 2020, 10:00:27 PM",Activity,4420033881
"Dec 3, 2020, 10:00:30 PM",Activity,4419985830
"Dec 3, 2020, 10:00:33 PM",Activity,4418890831
"Dec 3, 2020, 10:00:42 PM",Activity,4418466497
"Dec 4, 2020, 2:50:26 AM",Activity,4424736995
"Dec 4, 2020, 2:50:31 AM",Activity,4426860172
"Dec 4, 2020, 5:38:50 AM",Activity,4427158882
"Dec 5, 2020, 12:09:11 AM",Activity,4429896191
"Dec 5, 2020, 12:09:14 AM",Activity,4429864758
"Dec 5, 2020, 12:09:37 AM",Activity,4429822367
"Dec 5, 2020, 12:09:44 AM",Activity,4429804886
"Dec 5, 2020, 12:09:45 AM",Activity,4429477806
"Dec 5, 2020, 12:10:00 AM",Activity,4429366284
"Dec 5, 2020, 12:10:06 AM",Activity,4429301873
"Dec 5, 2020, 12:10:09 AM",Activity,4429069787
"Dec 5, 2020, 12:10:12 AM",Activity,4428972667
"Dec 5, 2020, 12:10:15 AM",Activity,4428609230
"Dec 5, 2020, 12:10:17 AM",Activity,4428255519
"Dec 5, 2020, 12:10:18 AM",Activity,4428145255
"Dec 5, 2020, 3:40:41 AM",Activity,4430459377
"Dec 6, 2020, 7:35:40 PM",Activity,4439289798
"Dec 6, 2020, 7:53:44 PM",Activity,4439238884
"Dec 6, 2020, 7:53:48 PM",Activity,4439173850
"Dec 6, 2020, 7:53:51 PM",Activity,4439115966
"Dec 6, 2020, 7:53:54 PM",Activity,4439067196
"Dec 6, 2020, 7:53:58 PM",Activity,4439086455
"Dec 6, 2020, 7:54:24 PM",Activity,4439001386
"Dec 6, 2020, 7:54:36 PM",Activity,4439239518
"Dec 6, 2020, 7:54:38 PM",Activity,4439002780
"Dec 6, 2020, 7:55:34 PM",Activity,4438864900
"Dec 6, 2020, 7:56:20 PM",Activity,4438768094
"Dec 6, 2020, 7:56:26 PM",Activity,4438663870
"Dec 6, 2020, 7:56:30 PM",Activity,4439073890
"Dec 6, 2020, 7:56:40 PM",Activity,4438463296
"Dec 6, 2020, 7:56:48 PM",Activity,4438008778
"Dec 6, 2020, 7:57:10 PM",Activity,4437675869
"Dec 6, 2020, 7:57:16 PM",Activity,4436742088
"Dec 6, 2020, 7:57:21 PM",Activity,4435000467
"Dec 6, 2020, 7:57:26 PM",Activity,4434444651
"Dec 6, 2020, 7:57:33 PM",Activity,4434085611
"Dec 6, 2020, 8:00:20 PM",Activity,4439329637
"Dec 6, 2020, 8:08:13 PM",Activity,4439403121
"Dec 6, 2020, 8:22:46 PM",Activity,4439120595
"Dec 6, 2020, 11:25:01 PM",Activity,4439952694
"Dec 7, 2020, 1:04:16 AM",Activity,4440187399
"Dec 10, 2020, 4:24:47 AM",Activity,4452785333
"Dec 10, 2020, 4:24:50 AM",Activity,4452773519
"Dec 10, 2020, 4:26:12 AM",Activity,4452294445
"Dec 10, 2020, 4:26:16 AM",Activity,4451941093
"Dec 10, 2020, 4:26:19 AM",Activity,4451846706
"Dec 10, 2020, 4:26:23 AM",Activity,4451932487
"Dec 10, 2020, 4:26:26 AM",Activity,4451673707
"Dec 10, 2020, 4:26:27 AM",Activity,4451666257
"Dec 10, 2020, 4:26:32 AM",Activity,4450802565
"Dec 10, 2020, 4:26:39 AM",Activity,4450667081
"Dec 10, 2020, 7:32:38 PM",Activity,4455287173
"Dec 10, 2020, 7:32:40 PM",Activity,4455245396
"Dec 10, 2020, 7:32:43 PM",Activity,4455491545
"Dec 10, 2020, 7:32:45 PM",Activity,4455514600
"Dec 12, 2020, 5:08:34 AM",Activity,4460618240
"Dec 12, 2020, 5:09:01 AM",Activity,4459758503
"Dec 12, 2020, 5:09:07 AM",Activity,4459763202
"Dec 12, 2020, 5:09:10 AM",Activity,4459430468
"Dec 12, 2020, 5:09:14 AM",Activity,4459457923
"Dec 12, 2020, 5:09:17 AM",Activity,4459295110
"Dec 12, 2020, 5:09:20 AM",Activity,4459120380
"Dec 12, 2020, 5:09:26 AM",Activity,4459292859
"Dec 12, 2020, 5:09:28 AM",Activity,4459109720
"Dec 12, 2020, 5:09:36 AM",Activity,4459131787
"Dec 12, 2020, 5:10:42 AM",Activity,4458938211
"Dec 12, 2020, 5:10:45 AM",Activity,4458841679
"Dec 12, 2020, 5:10:48 AM",Activity,4458087783
"Dec 12, 2020, 5:10:51 AM",Activity,4456709796
"Dec 12, 2020, 5:10:54 AM",Activity,4456639526
"Dec 13, 2020, 10:33:15 PM",Activity,4469290928
"Dec 13, 2020, 10:33:18 PM",Activity,4469348101
"Dec 13, 2020, 10:33:21 PM",Activity,4469266166
"Dec 13, 2020, 11:17:10 PM",Activity,4469485261
"Dec 13, 2020, 11:39:24 PM",Activity,4469607672
"Dec 13, 2020, 11:40:11 PM",Post,13024457
"Dec 14, 2020, 12:59:54 AM",Activity,4469617863
"Dec 14, 2020, 8:32:20 PM",Activity,4470764666
"Dec 14, 2020, 8:36:47 PM",Activity,4469198883
"Dec 14, 2020, 8:37:19 PM",Activity,4469000452
"Dec 14, 2020, 8:37:26 PM",Activity,4468921495
"Dec 15, 2020, 11:47:09 PM",Activity,4477234697
"Dec 15, 2020, 11:47:14 PM",Activity,4477055417
"Dec 15, 2020, 11:47:19 PM",Activity,4476780371
"Dec 15, 2020, 11:47:22 PM",Activity,4476444498
"Dec 15, 2020, 11:47:26 PM",Activity,4476139872
"Dec 15, 2020, 11:47:36 PM",Activity,4475023781
"Dec 15, 2020, 11:47:41 PM",Activity,4474893112
"Dec 15, 2020, 11:47:43 PM",Activity,4474858056
"Dec 15, 2020, 11:47:45 PM",Activity,4474732274
"Dec 15, 2020, 11:47:47 PM",Activity,4474729385
"Dec 15, 2020, 11:47:49 PM",Activity,4474680823
"Dec 15, 2020, 11:47:51 PM",Activity,4474521853
