,distance,moving_time,elapsed_time,total_elevation_gain,type,id,achievement_count,kudos_count,comment_count,photo_count,trainer,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,kilojoules,average_heartrate,max_heartrate,elev_high,pr_count,total_photo_count,suffer_score,year,month,day,weekday,hour
145,23.2,1.8,2.1,1804.5,Ride,4862242940,152,18,0,0,False,5.818,14.2,70.8,14.0,139.7,768.0,173.0,898.1,148.3,182.0,878.6,64,5,174.0,2021,February,27,Saturday,14
146,9.0,0.9,1.4,551.2,Ride,4839333421,6,11,0,0,False,4.715,10.8,,23.0,85.3,,,261.4,133.0,176.0,257.9,1,0,35.0,2021,February,23,Tuesday,17
147,25.1,1.9,2.1,2293.3,Ride,4827723263,4,23,0,0,False,5.979,14.6,73.1,14.0,122.5,525.0,163.0,827.3,151.7,181.0,1815.0,2,1,202.0,2021,February,21,Sunday,13
148,21.1,1.5,1.8,1348.4,Ride,4820877190,102,15,1,0,False,6.246,15.8,,13.0,137.6,1314.0,165.0,748.4,143.7,181.0,807.7,42,2,119.0,2021,February,20,Saturday,15
149,4.3,1.7,2.4,91.5,Walk,4753046997,0,9,0,0,False,1.102,5.1,,,,,,,88.9,136.0,93.8,0,0,13.0,2021,February,7,Sunday,12
150,24.1,2.0,2.6,1902.9,Ride,4747543443,62,17,0,0,False,5.267,13.8,,15.0,102.2,,,753.5,140.9,180.0,919.3,11,7,144.0,2021,February,6,Saturday,13
151,22.6,1.8,2.1,1806.1,Ride,4741246028,93,14,6,0,False,5.616,14.4,73.6,14.0,136.6,576.0,166.0,886.0,150.4,183.0,847.8,58,3,189.0,2021,February,5,Friday,14
152,22.3,1.8,1.9,2549.2,Ride,4714302400,4,19,2,0,False,5.598,18.1,,14.0,137.4,549.0,165.0,879.7,159.2,181.0,2518.4,2,0,263.0,2021,January,31,Sunday,12
153,1.6,0.4,0.5,82.0,Walk,4692854030,0,5,0,0,False,1.87,3.3,43.5,9.0,,,,,95.6,108.0,92.5,0,0,3.0,2021,January,27,Wednesday,17
154,0.8,0.2,0.3,65.0,Walk,4681899905,0,0,0,0,False,1.713,2.7,47.8,10.0,,,,,96.1,114.0,85.3,0,0,1.0,2021,January,25,Monday,16
155,49.0,3.1,3.5,1833.3,Ride,4670907007,118,14,0,0,False,7.068,19.1,,11.0,136.7,618.0,161.0,1524.6,149.5,185.0,328.4,47,3,306.0,2021,January,23,Saturday,13
156,13.5,1.4,1.7,784.1,Ride,4660167994,14,16,0,0,False,4.334,10.9,,,82.7,,,413.3,132.5,187.0,274.0,3,0,60.0,2021,January,21,Thursday,16
157,20.3,2.0,2.0,1097.8,Ride,4644241016,85,0,0,0,False,4.566,13.5,,24.0,87.5,,,624.9,137.7,184.0,371.4,23,0,111.0,2021,January,18,Monday,14
158,20.2,1.7,2.0,1097.4,Ride,4644231182,83,17,1,0,False,5.408,14.0,,19.0,91.6,,,549.7,,,371.4,48,8,,2021,January,18,Monday,13
159,31.8,2.3,3.0,2107.6,Ride,4632290950,26,20,8,0,False,6.065,15.6,,15.0,130.1,538.0,159.0,1097.1,150.2,183.0,815.0,12,9,236.0,2021,January,16,Saturday,10
160,3.3,0.3,0.8,90.6,Ride,4622268966,0,16,5,0,False,5.468,9.6,,,81.2,,,78.4,115.1,162.0,92.5,0,0,5.0,2021,January,14,Thursday,17
161,0.0,0.2,0.2,0.0,Workout,4567406267,0,6,0,0,True,0.0,0.0,,,,,,,110.4,147.0,,0,0,2.0,2021,January,4,Monday,14
162,0.0,0.5,0.5,0.0,Workout,4563870873,0,5,3,0,True,0.0,0.0,,,,,,,138.1,164.0,,0,0,28.0,2021,January,3,Sunday,21
163,0.0,0.5,0.5,0.0,Workout,4541714504,0,11,0,0,True,0.0,0.0,,,,,,,125.6,155.0,,0,0,15.0,2020,December,30,Wednesday,18
164,0.0,0.5,0.5,0.0,Elliptical,4516982041,0,12,0,0,True,0.0,0.0,,,,,,,124.4,141.0,,0,0,7.0,2020,December,25,Friday,15
165,15.0,0.8,0.8,459.3,VirtualRide,4513049783,23,13,0,0,False,8.725,14.7,77.6,,153.3,248.0,173.0,422.8,143.7,179.0,234.3,8,1,62.0,2020,December,24,Thursday,10
166,21.5,1.1,1.1,1197.5,VirtualRide,4506506579,50,11,0,0,False,8.856,16.6,79.8,,168.9,351.0,178.0,660.6,149.9,172.0,151.6,17,1,105.0,2020,December,22,Tuesday,19
167,18.9,1.3,1.3,1912.7,VirtualRide,4498460959,58,13,0,0,False,6.4,20.5,77.4,,153.0,455.0,168.0,727.0,150.9,180.0,1226.4,34,1,141.0,2020,December,20,Sunday,17
168,19.5,1.0,1.0,689.0,VirtualRide,4493312057,43,14,0,0,False,8.734,15.7,83.3,,161.3,463.0,175.0,579.5,161.3,180.0,271.0,14,1,155.0,2020,December,19,Saturday,17
169,11.3,0.8,0.8,0.0,VirtualRide,4485262967,0,8,0,0,False,6.456,8.2,,23.0,147.3,290.0,167.0,416.4,144.8,175.0,503.3,0,0,62.0,2020,December,17,Thursday,18
170,14.2,0.7,0.7,593.8,VirtualRide,4481563930,44,15,0,0,False,8.978,14.7,83.9,,163.6,450.0,169.0,417.5,139.2,157.0,271.0,37,1,42.0,2020,December,16,Wednesday,19
171,11.3,0.8,0.8,0.0,VirtualRide,4477232902,0,13,0,0,False,6.603,10.5,78.6,21.0,158.4,313.0,167.0,434.7,,,444.9,0,0,,2020,December,15,Tuesday,17
172,70.2,4.6,6.8,3622.0,Ride,4469398815,34,28,3,0,False,6.857,17.6,73.1,14.0,122.8,633.0,152.0,2022.5,136.5,180.0,589.2,26,1,239.0,2020,December,13,Sunday,9
173,14.5,0.8,0.8,666.0,VirtualRide,4452693474,55,10,0,0,False,8.504,14.5,71.7,,164.8,325.0,186.0,452.2,151.1,180.0,432.4,18,1,80.0,2020,December,9,Wednesday,20
174,50.6,3.2,3.6,3826.8,Ride,4439296233,2,26,0,0,False,7.169,18.6,,,156.3,,,1776.4,,,792.0,1,0,,2020,December,6,Sunday,10
175,17.0,0.9,0.9,705.4,VirtualRide,4430410349,47,18,0,0,False,8.278,14.5,76.4,,147.8,394.0,166.0,489.0,140.1,180.0,432.4,9,1,59.0,2020,December,4,Friday,18
176,15.8,0.8,0.8,469.2,VirtualRide,4426352744,3,16,0,0,False,9.242,15.3,74.6,,179.0,1075.0,203.0,491.8,148.4,178.0,111.5,3,1,70.0,2020,December,3,Thursday,16
177,30.2,2.0,2.5,1196.2,Ride,4398680569,0,20,2,0,False,6.875,17.0,70.9,9.0,108.7,566.0,131.0,769.4,124.7,160.0,804.1,0,2,52.0,2020,November,27,Friday,11
178,3.2,0.6,0.6,89.6,Run,4394729207,0,12,1,0,False,2.485,3.7,,,,,,,162.6,171.0,495.4,0,0,87.0,2020,November,26,Thursday,13
179,15.7,0.7,0.7,436.4,VirtualRide,4390515836,0,16,0,0,False,9.901,14.1,77.8,,172.9,361.0,181.0,440.8,147.4,168.0,111.5,0,1,64.0,2020,November,25,Wednesday,15
180,39.3,2.4,4.1,2234.3,Ride,4376635484,81,25,0,0,False,7.191,15.8,79.6,7.0,135.5,677.0,159.0,1190.3,144.6,179.0,666.0,19,0,192.0,2020,November,22,Sunday,8
181,47.4,3.2,4.0,3638.5,Ride,4371061030,18,23,0,0,False,6.534,19.6,79.5,16.0,137.7,700.0,166.0,1606.9,150.4,179.0,764.8,7,0,323.0,2020,November,21,Saturday,10
182,49.7,3.1,4.0,2994.8,Ride,4337841498,10,23,0,0,False,7.156,17.0,74.9,9.0,131.9,620.0,161.0,1473.3,138.4,180.0,668.6,1,0,177.0,2020,November,14,Saturday,9
183,15.2,0.8,0.8,124.7,VirtualRide,4333449994,26,13,0,0,False,9.003,12.6,76.8,,138.3,440.0,147.0,376.6,135.3,164.0,57.7,5,1,37.0,2020,November,13,Friday,16
184,15.6,0.8,0.8,413.4,VirtualRide,4329408714,62,13,0,0,False,9.106,15.7,81.1,,170.1,1005.0,184.0,470.1,156.3,181.0,112.2,25,1,95.0,2020,November,12,Thursday,17
185,15.3,1.0,1.0,1640.4,VirtualRide,4324752754,14,13,0,0,False,6.811,22.2,81.6,,162.1,383.0,180.0,584.7,158.6,178.0,2282.8,11,1,144.0,2020,November,11,Wednesday,16
186,11.9,0.8,0.8,947.8,Ride,4309846173,5,17,0,0,False,7.096,16.5,80.8,22.0,140.1,393.0,170.0,379.1,152.2,178.0,512.5,2,0,84.0,2020,November,8,Sunday,13
187,19.5,1.2,1.2,1406.5,Ride,4298860888,11,21,0,0,False,7.389,17.2,85.3,17.0,150.9,510.0,180.0,641.6,155.5,183.0,512.5,4,0,147.0,2020,November,6,Friday,15
188,10.4,0.6,0.6,948.2,VirtualRide,4291862670,28,15,0,0,False,7.89,19.9,84.9,,163.7,447.0,179.0,347.9,155.6,180.0,435.7,13,1,73.0,2020,November,5,Thursday,17
189,0.0,0.7,0.7,0.0,Ride,4278702230,0,10,0,0,True,0.0,0.0,,,,,,,102.5,120.0,,0,0,6.0,2020,November,2,Monday,18
190,62.4,4.2,5.7,4740.2,Ride,4273322736,156,24,3,0,False,6.63,18.3,79.9,10.0,136.4,643.0,167.0,2066.7,149.9,182.0,1289.0,72,2,424.0,2020,November,1,Sunday,9
191,18.7,1.1,1.1,1313.0,Ride,4243944200,14,23,0,0,False,7.446,14.8,86.5,9.0,159.1,708.0,195.0,642.1,150.1,185.0,512.5,2,0,94.0,2020,October,25,Sunday,16
192,21.3,1.3,1.3,1558.4,Ride,4238618933,22,20,0,0,False,7.622,16.5,87.5,18.0,160.8,775.0,197.0,723.9,154.3,180.0,512.5,12,0,121.0,2020,October,24,Saturday,14
193,5.4,1.1,1.1,529.5,Ride,4230090246,0,0,0,0,False,2.264,9.6,,12.0,64.7,,,250.6,145.7,177.0,1219.8,0,0,68.0,2020,October,22,Thursday,11
194,6.1,1.2,1.6,525.6,Ride,4229244007,0,16,0,0,False,2.235,12.7,,,133.2,,,584.4,,,1213.6,0,0,,2020,October,22,Thursday,10
195,0.0,0.2,0.2,0.0,Ride,4226193970,0,8,1,0,True,0.0,0.0,,,,,,,157.2,167.0,,0,0,20.0,2020,October,21,Wednesday,17
196,0.1,0.0,0.0,11.2,Ride,4226195372,0,7,0,0,False,2.429,3.7,,,55.6,,,5.5,111.2,122.0,1148.0,0,0,0.0,2020,October,21,Wednesday,17
197,0.2,0.0,0.0,13.5,Ride,4226193918,0,8,0,0,False,3.126,4.5,,,81.5,,,6.7,,,1145.3,0,0,,2020,October,21,Wednesday,17
198,41.2,3.1,3.7,3461.3,Ride,4212967910,8,26,0,0,False,5.937,15.8,70.1,15.0,132.7,658.0,170.0,1483.1,146.1,183.0,755.9,5,2,211.0,2020,October,18,Sunday,9
199,8.1,0.6,0.6,65.6,VirtualRide,4186892452,0,14,1,0,False,6.29,8.7,72.0,,59.8,164.0,61.0,124.4,102.8,115.0,57.7,0,1,5.0,2020,October,12,Monday,15
0,100.3,6.7,9.9,6912.4,Ride,4183247523,144,34,10,0,False,6.675,17.9,78.1,13.0,125.9,786.0,149.0,3043.7,147.8,184.0,1289.0,38,6,491.0,2020,October,11,Sunday,8
1,16.4,1.1,1.2,790.7,Ride,4160729929,17,19,0,0,False,6.386,12.6,79.0,16.0,139.6,798.0,171.0,576.9,,,463.9,16,0,,2020,October,6,Tuesday,16
2,16.5,1.2,1.2,898.6,Ride,4163595483,15,0,0,0,False,5.907,13.7,,,113.4,,,509.2,132.4,168.0,517.1,7,0,41.0,2020,October,6,Tuesday,16
3,5.7,1.1,1.1,556.4,Ride,4152648423,0,15,0,0,False,2.398,8.1,,,78.1,,,297.4,134.6,163.0,1678.5,0,0,36.0,2020,October,4,Sunday,17
4,63.4,4.2,5.2,3851.4,Ride,4146877598,0,24,7,0,False,6.765,19.7,77.2,10.0,122.1,780.0,154.0,1840.4,139.9,180.0,1481.0,0,0,211.0,2020,October,3,Saturday,9
5,12.1,0.6,0.6,98.4,VirtualRide,4142319732,27,13,0,0,False,8.554,10.9,,,123.0,220.0,126.0,279.7,126.2,143.0,57.7,4,1,11.0,2020,October,2,Friday,13
6,19.8,1.2,1.2,1509.2,Ride,4139141965,8,15,0,0,False,7.166,17.4,85.4,15.0,146.3,658.0,176.0,651.3,155.3,180.0,517.1,6,0,125.0,2020,October,1,Thursday,17
7,13.1,0.8,0.9,666.0,Ride,4121405059,4,20,2,0,False,6.956,14.3,82.2,23.0,142.3,554.0,165.0,431.4,,,572.2,0,0,,2020,September,27,Sunday,15
8,50.2,2.9,4.2,2916.7,Ride,4115473774,28,25,2,0,False,7.611,17.6,80.8,18.0,135.7,722.0,165.0,1438.9,153.6,183.0,585.3,17,0,280.0,2020,September,26,Saturday,8
9,42.3,2.6,4.2,2493.4,Ride,4088589300,117,23,2,0,False,7.224,16.6,81.4,12.0,141.6,990.0,168.0,1333.9,149.6,183.0,542.0,58,0,211.0,2020,September,20,Sunday,8
10,7.1,1.3,1.7,728.0,Ride,4065299338,0,14,0,0,False,2.438,8.2,,,94.8,,,444.8,141.5,178.0,627.0,0,0,71.0,2020,September,15,Tuesday,15
11,64.2,4.6,7.1,5144.4,Ride,4050773871,144,20,4,0,False,6.294,17.9,77.0,21.0,125.0,543.0,156.0,2053.9,141.6,179.0,1377.3,100,3,272.0,2020,September,12,Saturday,10
12,5.4,1.1,1.4,712.9,Ride,4022555961,0,13,0,0,False,2.211,7.6,,,94.3,,,368.3,136.2,165.0,856.6,0,0,41.0,2020,September,6,Sunday,14
13,8.8,1.3,1.5,905.8,Ride,4017246908,2,12,2,0,False,3.125,12.9,,,115.8,,,526.3,145.2,170.0,2012.5,1,1,85.0,2020,September,5,Saturday,14
14,12.3,1.1,1.3,658.8,Ride,4007914957,9,19,0,0,False,4.838,14.6,,,80.9,,,331.2,146.0,184.0,513.5,0,1,78.0,2020,September,3,Thursday,17
15,12.7,0.7,0.7,1069.6,VirtualRide,4003155394,35,7,0,0,False,7.818,19.9,83.3,,156.6,430.0,179.0,409.8,138.9,173.0,435.7,16,1,38.0,2020,September,2,Wednesday,18
16,15.7,0.8,0.8,469.2,VirtualRide,3998352682,4,12,0,0,False,9.277,13.6,80.5,,177.1,552.0,189.0,484.0,148.5,175.0,111.5,0,1,57.0,2020,September,1,Tuesday,17
17,2.5,1.1,1.2,292.0,Walk,3993617371,0,4,0,0,False,1.005,3.9,,,,,,,105.7,144.0,513.5,0,0,11.0,2020,August,31,Monday,18
18,19.0,1.2,1.4,1860.2,Ride,3988165153,9,12,3,0,False,6.904,17.5,84.0,24.0,148.9,532.0,175.0,660.1,148.2,177.0,712.6,3,0,96.0,2020,August,30,Sunday,12
19,14.8,0.8,0.8,666.0,VirtualRide,3979387091,52,7,1,0,False,8.584,15.3,84.4,,171.3,364.0,189.0,475.6,140.8,169.0,432.4,42,1,42.0,2020,August,28,Friday,18
20,12.2,0.7,0.7,193.6,VirtualRide,3965671245,12,5,0,0,False,8.165,14.0,76.9,,117.0,260.0,123.0,280.2,117.6,140.0,91.9,1,1,8.0,2020,August,25,Tuesday,17
21,2.1,0.3,0.3,149.0,Run,3961338903,0,9,0,0,False,2.805,3.6,78.8,,226.2,324.0,226.0,273.2,163.9,175.0,517.1,0,0,47.0,2020,August,24,Monday,19
22,53.0,3.9,4.8,2720.8,Ride,3956409491,110,17,8,0,False,6.1,15.5,74.9,28.0,102.0,531.0,140.0,1427.0,144.8,180.0,542.7,62,0,246.0,2020,August,23,Sunday,10
23,19.7,1.2,1.2,1397.6,Ride,3947071635,18,12,7,0,False,7.355,15.5,80.2,23.0,146.7,483.0,182.0,633.3,138.2,176.0,492.1,4,0,53.0,2020,August,21,Friday,18
24,19.5,1.1,1.2,1292.7,Ride,3933315886,21,17,0,0,False,7.629,16.3,84.7,22.0,156.6,825.0,188.0,644.8,147.1,179.0,507.9,12,0,84.0,2020,August,18,Tuesday,17
25,16.1,1.0,1.0,1049.9,VirtualRide,3928466478,20,10,0,0,False,7.466,19.8,78.2,,151.8,373.0,167.0,525.8,147.6,175.0,818.2,2,1,68.0,2020,August,17,Monday,18
26,18.9,1.1,1.1,905.5,VirtualRide,3923911251,59,9,0,0,False,7.766,19.1,77.6,,170.1,444.0,181.0,666.9,141.5,169.0,328.7,46,1,58.0,2020,August,16,Sunday,17
27,25.6,1.6,1.6,2108.3,Ride,3913814119,17,11,0,0,False,7.341,18.0,81.6,23.0,148.1,646.0,180.0,829.9,146.4,174.0,532.8,12,0,106.0,2020,August,14,Friday,17
28,15.7,0.8,0.8,456.0,VirtualRide,3904609216,0,4,0,0,False,9.156,13.4,75.7,,160.9,351.0,172.0,443.1,137.0,162.0,111.5,0,1,32.0,2020,August,12,Wednesday,18
29,14.4,0.8,0.9,908.8,Ride,3899671934,13,15,1,0,False,7.622,16.9,83.1,26.0,159.0,612.0,190.0,484.1,146.1,178.0,511.8,9,0,57.0,2020,August,11,Tuesday,17
30,0.0,0.5,0.5,0.0,Elliptical,3889503893,0,10,0,0,True,0.0,0.0,,,,,,,115.7,143.0,,0,0,6.0,2020,August,9,Sunday,14
31,25.5,2.1,2.5,607.0,Ride,3885062116,1,13,2,0,False,5.495,10.7,72.0,23.0,125.8,573.0,135.0,940.3,144.9,176.0,906.2,0,12,129.0,2020,August,8,Saturday,16
32,2.1,0.3,0.3,156.8,Run,3879160906,1,7,0,0,False,2.818,3.6,79.3,,225.0,306.0,224.0,267.7,170.9,181.0,517.1,0,0,61.0,2020,August,7,Friday,14
33,18.8,1.1,1.2,1357.9,Ride,3875729448,16,9,0,0,False,7.479,16.9,83.9,21.0,150.1,650.0,174.0,606.7,154.9,185.0,511.2,7,0,112.0,2020,August,6,Thursday,18
34,10.5,0.6,0.6,0.0,VirtualRide,3870630575,0,5,0,0,True,8.052,9.0,84.8,,175.9,246.0,185.0,370.3,160.7,174.0,,0,1,72.0,2020,August,5,Wednesday,18
35,13.1,0.8,0.8,1276.2,VirtualRide,3865768769,25,9,0,0,False,7.246,19.9,81.7,,165.1,400.0,180.0,478.8,154.5,179.0,435.7,18,1,76.0,2020,August,4,Tuesday,19
36,7.7,0.7,0.8,28.5,Ride,3856331385,0,8,1,0,False,4.674,10.7,,,50.8,,,135.4,101.5,136.0,470.8,0,0,6.0,2020,August,2,Sunday,20
37,7.5,0.9,0.9,30.5,Ride,3855957438,0,7,0,0,False,3.888,9.9,,,39.0,,,121.2,96.2,142.0,470.8,0,1,7.0,2020,August,2,Sunday,17
38,44.2,3.0,3.5,1519.0,Ride,3849375956,0,12,0,0,False,6.611,14.7,69.0,27.0,90.7,495.0,106.0,974.9,119.4,148.0,885.8,0,1,42.0,2020,August,1,Saturday,9
39,10.1,0.6,0.6,0.0,VirtualRide,3840906560,0,4,0,0,True,7.572,9.6,87.1,,152.2,291.0,163.0,325.9,141.7,172.0,,0,1,31.0,2020,July,30,Thursday,19
40,19.7,1.2,1.2,1459.0,Ride,3835649855,29,10,0,0,False,7.363,16.1,78.3,27.0,150.2,572.0,176.0,647.3,149.8,177.0,513.5,9,0,98.0,2020,July,29,Wednesday,17
41,21.8,1.3,1.6,1569.2,Ride,3830065968,34,9,2,0,False,7.464,16.6,80.3,27.0,145.6,632.0,176.0,683.8,152.3,186.0,517.1,23,1,117.0,2020,July,28,Tuesday,17
42,8.4,1.2,1.2,571.9,Ride,3816852516,1,8,0,0,False,3.193,12.3,,,57.8,,,245.3,98.4,147.0,513.5,0,0,11.0,2020,July,26,Sunday,18
43,51.5,3.4,6.1,2578.7,Ride,3812201787,76,15,2,0,False,6.702,19.0,76.0,29.0,124.3,704.0,148.0,1537.5,141.5,176.0,542.7,43,4,190.0,2020,July,25,Saturday,7
44,0.0,1.0,1.0,0.0,Ride,3809418477,0,0,0,0,True,0.0,0.0,,,,,,,139.4,170.0,,0,0,45.0,2020,July,24,Friday,18
45,16.2,1.0,1.0,0.0,VirtualRide,3809413899,0,7,0,0,True,7.477,9.8,86.6,,147.7,316.0,161.0,515.9,,,,0,1,,2020,July,24,Friday,18
46,14.7,0.9,0.9,0.0,VirtualRide,3803089851,0,4,0,0,True,7.349,9.4,87.1,,142.3,498.0,155.0,458.6,131.4,155.0,,0,1,26.0,2020,July,22,Wednesday,17
47,11.2,0.7,0.7,0.0,VirtualRide,3798176548,0,8,0,0,True,6.697,8.2,90.2,,110.7,235.0,116.0,298.7,121.1,153.0,,0,1,12.0,2020,July,21,Tuesday,18
48,0.0,0.2,0.2,0.0,Yoga,3792650220,0,3,0,0,True,0.0,0.0,,,,,,,,,,0,1,,2020,July,20,Monday,18
49,6.7,0.5,0.5,0.0,VirtualRide,3792575534,0,4,0,0,True,6.019,6.2,89.6,,86.2,98.0,86.0,155.1,109.2,117.0,,0,1,5.0,2020,July,20,Monday,17
50,11.4,0.9,1.1,613.5,Ride,3787583795,3,3,0,0,False,5.723,12.1,77.7,35.0,94.6,362.0,119.0,303.4,147.8,169.0,532.2,3,0,62.0,2020,July,19,Sunday,14
51,61.0,4.5,6.0,3958.0,Ride,3788561582,69,9,4,0,False,6.126,18.6,76.9,31.0,86.1,516.0,121.0,1379.7,140.8,173.0,592.5,1,6,225.0,2020,July,19,Sunday,9
52,49.0,3.5,4.4,2910.1,Ride,3787241872,68,8,0,0,False,6.259,18.7,77.7,31.0,85.6,516.0,122.0,1078.6,139.2,173.0,656.8,49,4,162.0,2020,July,19,Sunday,9
53,5.6,0.3,0.3,0.0,VirtualRide,3782607497,0,2,0,0,True,7.328,9.8,83.6,,148.2,349.0,172.0,181.8,125.8,162.0,,0,1,11.0,2020,July,18,Saturday,18
54,0.0,0.4,0.4,0.0,Ride,3782608826,0,2,0,0,True,0.0,0.0,,,,,,,132.1,163.0,,0,0,13.0,2020,July,18,Saturday,18
55,15.2,1.0,1.0,984.3,Ride,3777528222,36,10,0,0,False,7.164,16.0,66.9,24.0,4.6,240.0,43.0,15.8,143.9,173.0,525.6,13,0,61.0,2020,July,17,Friday,18
56,11.5,0.7,0.7,0.0,VirtualRide,3773082781,0,5,0,0,True,7.801,8.6,73.9,,162.9,211.0,172.0,387.7,131.2,161.0,,0,0,34.0,2020,July,16,Thursday,17
57,2.1,0.3,0.3,147.3,Run,3768463176,1,4,0,0,False,2.903,3.5,79.8,,242.2,390.0,242.0,279.7,167.0,184.0,517.1,1,0,51.0,2020,July,15,Wednesday,18
58,9.6,0.5,0.5,85.3,VirtualRide,3763865286,21,6,0,0,False,8.399,10.8,,,128.1,499.0,135.0,236.5,121.9,149.0,57.7,0,1,9.0,2020,July,14,Tuesday,20
59,2.1,0.3,0.3,140.4,Run,3758611319,1,5,0,0,False,2.782,4.3,,,,,,,167.1,180.0,517.1,0,0,52.0,2020,July,13,Monday,20
60,30.3,2.1,3.2,1846.5,Ride,3752524468,76,10,0,0,False,6.319,16.9,69.2,30.0,105.7,684.0,154.0,816.4,139.0,182.0,542.7,27,0,106.0,2020,July,12,Sunday,9
61,2.1,0.2,0.3,160.8,Ride,3751157998,1,6,0,0,False,4.898,8.0,68.3,23.0,127.8,410.0,134.0,88.3,140.0,159.0,348.4,0,0,9.0,2020,July,12,Sunday,8
62,10.2,0.5,0.5,0.0,Ride,3742469666,0,4,0,0,True,9.162,16.3,,24.0,146.4,414.0,156.0,261.2,149.9,175.0,581.4,0,0,39.0,2020,July,10,Friday,14
63,8.2,0.5,0.5,0.0,VirtualRide,3742461893,0,3,1,0,True,7.325,9.6,,,147.4,420.0,158.0,265.1,146.6,175.0,,0,1,38.0,2020,July,10,Friday,14
64,0.0,0.4,0.4,0.0,Ride,3734387681,0,5,0,0,True,0.0,0.0,,,,,,,133.8,157.0,,0,0,11.0,2020,July,8,Wednesday,18
65,1.8,0.6,0.6,227.0,Walk,3734387692,0,2,0,0,False,1.495,2.8,,,,,,,98.7,126.0,513.5,0,0,4.0,2020,July,7,Tuesday,20
66,0.2,0.2,0.2,0.0,Swim,3719911087,0,4,0,0,True,0.402,2.0,,,,,,,119.1,136.0,,0,0,4.0,2020,July,5,Sunday,16
67,0.0,0.3,0.3,0.0,Workout,3719911068,0,2,0,0,True,0.0,0.0,,,,,,,94.3,108.0,,0,0,2.0,2020,July,5,Sunday,15
68,0.3,0.6,0.6,0.0,Swim,3714277711,0,1,0,0,True,0.224,2.0,,,,,,,119.4,146.0,,0,0,17.0,2020,July,4,Saturday,15
69,2.1,0.3,0.3,62.0,Run,3709472277,1,4,0,0,False,2.823,3.4,80.1,,230.1,282.0,228.0,279.1,165.0,175.0,498.0,1,0,51.0,2020,July,3,Friday,18
70,0.0,1.9,1.9,0.0,Workout,3705116010,0,3,0,0,True,0.0,0.0,,,,,,,117.9,166.0,,0,1,34.0,2020,July,2,Thursday,16
71,2.1,0.4,0.4,154.9,Run,3703976297,0,3,0,0,False,2.658,3.2,79.4,,217.0,310.0,214.0,274.7,162.8,176.0,517.1,0,0,46.0,2020,July,2,Thursday,14
72,15.8,0.8,0.8,419.9,VirtualRide,3700408710,65,7,0,0,False,9.077,16.5,,,175.0,993.0,192.0,491.1,147.4,168.0,112.2,44,1,58.0,2020,July,1,Wednesday,18
73,2.1,0.3,0.3,140.7,Run,3695195054,1,3,0,0,False,2.778,3.3,80.0,,231.9,343.0,231.0,279.9,140.1,177.0,517.1,1,0,34.0,2020,June,30,Tuesday,18
74,39.6,2.5,3.2,2532.8,Ride,3684800462,3,7,4,0,False,7.112,17.0,72.9,25.0,115.6,623.0,144.0,1036.6,140.8,172.0,829.4,3,0,122.0,2020,June,28,Sunday,9
75,2.2,0.4,0.4,0.0,Run,3758635637,0,1,0,0,True,2.505,3.7,75.1,,209.7,338.0,222.0,301.1,,,520.3,0,0,,2020,June,28,Sunday,7
76,10.4,0.6,0.6,433.1,VirtualRide,3675273417,38,4,0,0,False,7.586,17.3,73.9,,137.6,904.0,170.0,305.0,134.3,166.0,211.9,19,1,24.0,2020,June,26,Friday,15
77,2.1,0.3,0.3,148.3,Run,3671736580,1,3,0,0,False,2.733,3.3,80.2,,227.6,324.0,227.0,279.8,165.2,176.0,517.1,0,0,48.0,2020,June,25,Thursday,20
78,5.3,0.5,0.7,400.3,Ride,3666518807,3,3,0,0,False,4.469,13.2,53.2,26.0,85.2,456.0,127.0,161.8,123.1,158.0,497.4,0,0,13.0,2020,June,24,Wednesday,17
79,2.3,0.4,0.4,0.0,Run,3758635547,0,1,0,0,True,2.51,3.5,75.8,,209.8,324.0,219.0,302.9,,,451.4,0,0,,2020,June,23,Tuesday,9
80,2.1,0.4,0.4,139.1,Run,3656125191,0,2,0,0,False,2.523,3.1,78.8,,208.1,290.0,207.0,281.8,156.8,166.0,517.1,0,0,40.0,2020,June,22,Monday,18
81,19.5,1.3,1.3,1256.6,Ride,3650759306,20,6,0,0,False,6.648,16.3,73.2,30.0,129.4,636.0,158.0,611.2,146.8,173.0,656.8,4,0,89.0,2020,June,21,Sunday,13
82,40.1,3.0,3.7,2142.4,Ride,3645465742,26,9,0,0,False,6.028,14.7,72.1,30.0,100.2,573.0,133.0,1071.6,145.0,178.0,605.0,5,2,192.0,2020,June,20,Saturday,12
83,2.3,0.4,0.4,0.0,Run,3758635336,0,0,0,0,True,2.308,3.3,74.6,,190.5,289.0,201.0,302.9,,,513.8,0,0,,2020,June,20,Saturday,9
84,2.2,0.2,0.2,74.1,Ride,3640463240,1,1,0,0,False,5.405,11.3,,,63.6,,,42.0,105.4,144.0,513.5,0,1,2.0,2020,June,19,Friday,18
85,2.2,0.4,0.4,152.2,Run,3635822245,0,2,0,0,False,2.548,3.1,79.4,,210.6,292.0,209.0,292.5,157.5,172.0,517.1,0,0,48.0,2020,June,18,Thursday,17
86,2.3,0.4,0.4,0.0,Run,3758635194,0,1,0,0,True,2.409,3.2,76.4,,200.3,292.0,205.0,307.6,,,282.8,0,0,,2020,June,17,Wednesday,22
