Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
576031684,"May 14, 2016, 2:35:37 PM",Ride to Palisades (#1 of ...),Ride,"",15634,50.67,177.0,81,false,Caadie,activities/630150045.fit.gz,68.03890228271484,8.164660453796387,15634.0,10548.0,50676.5,16.899999618530273,,732.1649780273438,,-0.30000001192092896,166.39999389648438,46.20000076293945,-0.00019732999498955905,,,97.0,54.39670181274414,177.0,120.46600341796875,,68.69730377197266,807.9503173828125,,20.0,74.0,,,,,,,,,120.0,12596.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
577545013,"May 15, 2016, 8:19:29 PM",The Long Mile Ride,Ride,,22944,15.59,,,false,The Sound,activities/577545013.gpx,68.03890228271484,9.071849822998047,22944.0,2669.0,15589.0,18.899999618530273,,148.3280029296875,,0.20000000298023224,64.19999694824219,35.0,0.0,,,,,,,,121.16100311279297,360.5672607421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
581690320,"May 19, 2016, 8:38:37 PM",Montauk T-2 Ride,Ride,,9079,30.32,,,false,The Sound,activities/581690320.gpx,68.03890228271484,9.071849822998047,9079.0,5200.0,30327.099609375,17.399999618530273,,104.20099639892578,,-0.10000000149011612,53.599998474121094,16.600000381469727,0.015497700311243534,,,,,,,,111.58699798583984,646.9814453125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
583664422,"May 21, 2016, 8:58:26 AM",Ride to Nowhere Near Montauk - Fail,Ride,"",34493,166.45,179.0,273,false,Caadie,activities/638036137.fit.gz,68.03890228271484,8.164660453796387,34493.0,27234.0,166454.0,10.800000190734863,,132.781005859375,,-0.30000001192092896,50.29999923706055,32.29999923706055,-0.024330999702215195,,,115.0,75.99009704589844,179.0,141.7209930419922,,112.30599975585938,3410.27392578125,,13.0,273.0,,,,,,,,,121.0,30139.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
589285461,"May 27, 2016, 12:04:05 AM",Evening Ride,Ride,"",1477,3.80,160.0,8,false,Caadie,activities/643826451.fit.gz,68.03890228271484,8.164660453796387,1477.0,740.0,3807.800048828125,10.5,,36.0,,34.79999923706055,61.599998474121094,18.200000762939453,0.2048426866531372,,,102.0,75.36079406738281,160.0,130.9479522705078,,88.46986389160156,72.99651336669922,,25.0,8.0,,,,,,,,,109.0,957.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
589285557,"May 26, 2016, 10:12:21 PM",Back-on-the-Saddle Ride,Ride,"",6094,33.41,176.0,87,false,Caadie,activities/643826430.fit.gz,68.03890228271484,8.164660453796387,6094.0,5016.0,33416.80078125,10.899999618530273,,68.81897735595703,,-0.30000001192092896,51.20000076293945,27.100000381469727,-0.02932656556367874,,,121.0,80.94819641113281,176.0,141.61766052246094,,114.76830291748047,641.8790893554688,,26.0,87.0,,,,,,,,,129.0,5352.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
590274986,"May 27, 2016, 9:38:51 PM",Happy Hour Ride,Ride,"",6399,21.65,,,false,The Sound,activities/644842968.fit.gz,68.03890228271484,9.071849822998047,6399.0,4697.0,21658.400390625,12.800000190734863,,48.279998779296875,,0.0,48.29999923706055,36.400001525878906,-0.20915700495243073,,,,,,,,51.05630111694336,267.3897705078125,,28.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
591301857,"May 28, 2016, 10:12:06 PM",Still-Looking-For-My-Legs Ride,Ride,"",5325,34.26,174.0,71,false,Caadie,activities/645905220.fit.gz,68.03890228271484,8.164660453796387,5325.0,5233.0,34263.3984375,11.100000381469727,,110.04029846191406,,-0.4000000059604645,51.5,36.400001525878906,-0.000583713233936578,,,105.0,78.57707977294922,174.0,137.0828399658203,,102.9032974243164,600.4179077148438,,23.0,71.0,,,,,,,,,120.0,5317.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
592500633,"May 29, 2016, 6:49:16 PM",Too-Hot-Too-Soon Ride,Ride,"",14271,35.04,167.0,45,false,Caadie,activities/647153823.fit.gz,68.03890228271484,8.164660453796387,14271.0,6693.0,35045.8984375,14.5,,196.0572509765625,,-0.4000000059604645,51.20000076293945,29.100000381469727,-0.0005706801894120872,,,115.0,65.32028198242188,167.0,116.925537109375,,73.99369812011719,552.1924438476562,,25.0,45.0,,,,,,,,,106.0,7283.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
594597361,"May 31, 2016, 10:18:54 PM",Hungry Ride,Ride,"",9202,32.43,174.0,44,false,Caadie,activities/649311346.fit.gz,68.03890228271484,8.164660453796387,9202.0,5983.0,32429.599609375,11.0,,207.3599090576172,,-0.4000000059604645,53.599998474121094,44.70000076293945,-0.0006167205283418298,,,100.0,59.34056091308594,174.0,111.48323059082031,,78.75728607177734,525.3934936523438,,22.0,44.0,,,,,,,,,123.0,6610.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
595717827,"Jun 2, 2016, 2:17:21 AM",How-To-Squeeze-The-Most-Out-Of-1-Mile Ride,Ride,,1675,9.43,,,false,The Sound,activities/595717827.gpx,68.03890228271484,9.071849822998047,1675.0,1589.0,9438.099609375,16.5,,45.2400016784668,,8.5,53.79999923706055,8.800000190734863,0.10701300203800201,,,,,,,,108.12200164794922,191.56353759765625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
596662175,"Jun 2, 2016, 10:09:49 PM",The-Day-Runners-Took-Over-Central-Park Ride,Ride,"",6818,36.54,173.0,43,false,Caadie,activities/651429260.fit.gz,68.03890228271484,8.164660453796387,6818.0,6275.0,36549.0,12.199999809265137,,243.96800231933594,,0.10000000149011612,53.599998474121094,30.200000762939453,-0.0008208160288631916,,,150.0,67.85399627685547,173.0,121.53900146484375,,96.07640075683594,672.2105712890625,,18.0,43.0,,,,,,,,,129.0,6810.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
598542248,"Jun 4, 2016, 4:54:54 PM",In-Pursuit-Of-Hills Ride,Ride,"",10522,48.59,180.0,85,false,Caadie,activities/653368125.fit.gz,68.03890228271484,8.164660453796387,10522.0,9403.0,48597.0,13.600000381469727,,634.2880859375,,1.2000000476837158,151.0,23.299999237060547,-0.0006173220463097095,,,128.0,65.52950286865234,180.0,128.05850219726562,,80.63252258300781,845.3789672851562,,26.0,85.0,,,,,,,,,130.0,9926.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
601056992,"Jun 6, 2016, 10:28:50 PM",Head-wind... bad. Tail-wind... good Ride,Ride,"",7615,35.81,178.0,95,false,Caadie,activities/655964853.fit.gz,70.30680084228516,8.164660453796387,7615.0,5118.0,35809.3984375,11.899999618530273,,120.66686248779297,,-0.30000001192092896,51.900001525878906,33.70000076293945,-0.0005585125763900578,,,111.0,76.8338623046875,178.0,145.321044921875,,130.97608947753906,747.4237060546875,,23.0,95.0,,,,,,,,,144.0,5944.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
602247966,"Jun 7, 2016, 9:43:55 PM",Afternoon Ride,Ride,,13751,32.20,149.0,41,false,Caadie,activities/657185830.fit.gz,70.30680084228516,8.164660453796387,13751.0,6513.0,32202.19921875,11.199999809265137,,272.0,,5.400000095367432,106.80000305175781,25.200000762939453,0.09440349042415619,,,107.0,57.05807113647461,149.0,105.47019958496094,,61.89530563354492,449.4833679199219,,21.0,41.0,,,,,,,,,89.0,7122.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
604409634,"Jun 9, 2016, 9:52:53 PM",Afternoon Ride,Ride,,11908,35.96,148.0,31,false,Caadie,activities/659467704.fit.gz,70.30680084228516,8.164660453796387,11908.0,7345.0,35968.80078125,11.199999809265137,,318.0,,12.399999618530273,68.80000305175781,45.5,-0.003336220048367977,,,133.0,53.72779846191406,148.0,104.84700012207031,,64.41169738769531,527.5108642578125,,18.0,31.0,,,,,,,,,86.0,8079.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
605209455,"Jun 10, 2016, 1:13:51 PM",Bear Mountain.,Ride,"",28804,141.56,177.0,270,false,Caadie,activities/660296591.fit.gz,70.30680084228516,8.164660453796387,28804.0,23154.0,141564.0,18.299999237060547,,1728.3399658203125,,3.700000047683716,392.79998779296875,46.400001525878906,-7.063969678711146e-05,,,162.0,74.02339935302734,177.0,145.6320037841797,,113.35099792480469,2926.349853515625,,21.0,270.0,,,,,,,,,137.0,25475.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
606220881,"Jun 11, 2016, 1:24:01 PM",When IRBC Met Full Spin,Ride,"",21297,50.26,172.0,82,false,Caadie,activities/661359416.fit.gz,70.30680084228516,8.164660453796387,21297.0,8231.0,50266.8984375,17.100000381469727,,556.0,,6.0,193.39999389648438,50.0,0.10702899843454361,,,113.0,72.19619750976562,172.0,138.59800720214844,,104.60299682617188,960.0008544921875,,23.0,82.0,,,,,,,,,134.0,9718.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
610558375,"Jun 15, 2016, 10:17:49 PM",Evening Ride,Ride,"",4469,30.15,181.0,133,false,Caadie,activities/665860243.fit.gz,70.30680084228516,8.164660453796387,4469.0,4379.0,30151.30078125,12.300000190734863,,226.41917419433594,,2.4000000953674316,51.29999923706055,47.400001525878906,-0.0009949819650501013,,,118.0,79.0405502319336,181.0,153.3818359375,,133.70620727539062,652.8309326171875,,23.0,133.0,,,,,,,,,158.0,4469.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
612307448,"Jun 17, 2016, 7:25:16 PM",Afternoon Ride,Ride,"",6995,37.58,,,false,Caadie,activities/612307448.gpx,70.30680084228516,8.164660453796387,6995.0,6588.0,37585.3984375,15.600000381469727,,96.33329772949219,,-0.30000001192092896,51.29999923706055,39.20000076293945,0.0002660609898157418,,,,,,,,95.681396484375,702.8392333984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
613374565,"Jun 18, 2016, 6:25:55 PM",Solo Ride to Palisades,Ride,"",6948,46.26,177.0,234,false,Caadie,activities/668803612.fit.gz,70.30680084228516,8.164660453796387,6948.0,6449.0,46263.80078125,15.199999809265137,,377.0,,-4.199999809265137,163.8000030517578,26.399999618530273,-0.005187641363590956,,,108.0,83.23238372802734,177.0,159.97799682617188,,122.41107940673828,880.2128295898438,,30.0,234.0,,,,,,,,,139.0,6610.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
616735448,"Jun 21, 2016, 10:17:27 PM",Summer Solstice Ride,Ride,"",8289,40.61,159.0,25,false,Caadie,activities/672330735.fit.gz,70.30680084228516,8.164660453796387,8289.0,7082.0,40612.5,9.300000190734863,,144.0,,-2.0,52.599998474121094,25.799999237060547,-0.0246229600161314,,,96.0,66.72764587402344,159.0,107.69803619384766,,71.82513427734375,567.161865234375,,23.0,25.0,,,,,,,,,83.0,7309.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
620885793,"Jun 25, 2016, 9:59:11 PM",Afternoon Ride,Ride,,12304,45.22,171.0,145,false,Caadie,activities/676693563.fit.gz,70.30680084228516,8.164660453796387,12304.0,6644.0,45227.80078125,11.5,,213.0,,2.799999952316284,75.0,25.799999237060547,0.044220589101314545,,,220.0,75.74069213867188,171.0,148.8454132080078,,131.63534545898438,975.1599731445312,,22.0,145.0,,,,,,,,,147.0,7008.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
621674670,"Jun 26, 2016, 12:44:08 PM",Ride to Nyack,Ride,"",13237,65.66,176.0,74,false,Caadie,activities/677525264.fit.gz,70.30680084228516,8.164660453796387,13237.0,11633.0,65659.296875,16.200000762939453,,628.0,,21.399999618530273,180.8000030517578,21.5,0.003959840163588524,,,103.0,56.685699462890625,176.0,120.58100128173828,,73.3479995727539,951.3818969726562,,25.0,74.0,,,,,,,,,129.0,12238.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
627837259,"Jul 2, 2016, 4:10:32 PM",Ride to Kiku,Ride,"",8648,40.18,153.0,24,false,Caadie,activities/686046610.fit.gz,70.30680084228516,8.164660453796387,8648.0,7610.0,40187.0,11.399999618530273,,315.0,,21.200000762939453,167.39999389648438,23.600000381469727,0.002986040199175477,,,95.0,50.828392028808594,153.0,101.62989807128906,,53.32484436035156,452.46893310546875,,23.0,24.0,,,,,,,,,79.0,7822.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
629096212,"Jul 3, 2016, 4:26:59 PM",Freedom Ride to Nyack,Ride,"",10200,65.40,182.0,293,false,Caadie,activities/688163771.fit.gz,70.30680084228516,8.164660453796387,10200.0,8789.0,65408.19921875,17.299999237060547,,608.0,,-6.599999904632568,170.60000610351562,29.5,-0.003363492665812373,,,164.0,80.18081665039062,182.0,157.8364715576172,,142.01881408691406,1391.74853515625,,25.0,293.0,,,,,,,,,165.0,9114.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
631538196,"Jul 5, 2016, 10:38:34 PM",Evening Ride,Ride,,11201,23.28,168.0,69,false,Caadie,activities/692447605.fit.gz,70.30680084228516,8.164660453796387,11201.0,3350.0,23288.19921875,10.600000381469727,,128.0,,22.0,87.80000305175781,19.799999237060547,-0.045516613870859146,,,98.0,68.59075164794922,168.0,145.65826416015625,,138.28858947753906,516.5440063476562,,26.0,69.0,,,,,,,,,152.0,3645.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
635483423,"Jul 9, 2016, 4:42:59 PM",Solo Ride to Palisades,Ride,"",6767,46.91,178.0,124,false,Caadie,activities/699516672.fit.gz,70.30680084228516,8.164660453796387,6767.0,6346.0,46914.3984375,17.0,,374.0,,43.599998474121094,163.1999969482422,32.20000076293945,0.002984160091727972,,,110.0,77.22139739990234,178.0,159.27099609375,,143.8679962158203,1017.979736328125,,18.0,124.0,,,,,,,,,159.0,6695.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
636986332,"Jul 10, 2016, 9:51:24 PM",Afternoon Ride,Ride,,6123,39.00,168.0,75,false,Caadie,activities/702053587.fit.gz,70.30680084228516,8.164660453796387,6123.0,5952.0,39003.1015625,11.399999618530273,,158.0,,-11.199999809265137,63.79999923706055,21.100000381469727,-0.027177326381206512,,,101.0,71.79412078857422,168.0,136.1659698486328,,112.97380065917969,749.7496948242188,,23.0,75.0,,,,,,,,,130.0,6124.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
639075928,"Jul 12, 2016, 10:22:55 PM","Hills, Hills, Hills.",Ride,"",6070,29.12,175.0,56,false,Caadie,activities/705090826.fit.gz,70.30680084228516,8.164660453796387,6070.0,5404.0,29126.80078125,10.899999618530273,,325.0,,15.199999809265137,60.599998474121094,46.900001525878906,0.0013733056839555502,,,104.0,64.60293579101562,175.0,126.71570587158203,,93.01820373535156,560.4774169921875,,22.0,56.0,,,,,,,,,148.0,5862.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
641275215,"Jul 14, 2016, 10:36:10 PM",Hot Hot Heat,Ride,"",7732,38.81,168.0,32,false,Caadie,activities/707429986.fit.gz,70.30680084228516,8.164660453796387,7732.0,6779.0,38811.19921875,10.5,,145.0,,13.399999618530273,63.79999923706055,19.200000762939453,-0.0051531498320400715,,,108.0,61.53120040893555,168.0,110.29399871826172,,71.8469009399414,543.0609130859375,,24.0,32.0,,,,,,,,,105.0,7421.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
642886691,"Jul 16, 2016, 12:06:50 PM",Palisades Market through River Road,Ride,"",15179,59.75,179.0,78,false,Caadie,activities/709148367.fit.gz,70.30680084228516,8.164660453796387,15179.0,11869.0,59751.1015625,15.199999809265137,,739.0,,6.0,165.8000030517578,30.399999618530273,0.014058300293982029,,,139.0,52.08890151977539,179.0,121.08699798583984,,69.04419708251953,913.7264404296875,,27.0,78.0,,,,,,,,,117.0,12727.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
644634252,"Jul 17, 2016, 9:46:42 PM",Satisfying-a-Falafel-Craving Ride (Sponsored by Taim),Ride,"",13247,36.90,,,true,The Sound,activities/711018128.fit.gz,70.30680084228516,9.071849822998047,13247.0,6569.0,36904.3984375,10.199999809265137,,109.0,,14.399999618530273,1186.0,11.800000190734863,0.0970074012875557,,,,,,,,72.4988021850586,531.0127563476562,,30.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
658653021,"Jul 30, 2016, 1:04:55 PM","Hill, Suffer, Repeat.",Ride,"",11151,43.62,182.0,69,false,Caadie,activities/726027327.fit.gz,70.30680084228516,8.164660453796387,11151.0,8730.0,43625.3984375,15.699999809265137,,642.0,,3.200000047683716,144.39999389648438,26.899999618530273,-0.016045698896050453,,,121.0,55.5478630065918,182.0,123.86929321289062,,79.0334243774414,769.3071899414062,,23.0,69.0,,,,,,,,,127.0,9254.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
662586658,"Aug 2, 2016, 10:28:55 PM",Evening Ride,Ride,,6627,35.69,167.0,22,false,Caadie,activities/730726089.fit.gz,70.30680084228516,8.164660453796387,6627.0,6134.0,35690.5,16.700000762939453,,129.0,,12.199999809265137,62.20000076293945,25.0,-0.009526344947516918,,,95.0,61.43410873413086,167.0,107.16336059570312,,79.48612213134766,543.6380004882812,,21.0,22.0,,,,,,,,,103.0,6532.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
674916212,"Aug 13, 2016, 1:28:55 PM",Tour de Ryan,Ride,"",3747,15.44,157.0,16,false,The Sound,activities/744115949.fit.gz,70.30680084228516,9.071849822998047,3747.0,3562.0,15440.400390625,10.100000381469727,,66.0,,-26.200000762939453,86.0,20.0,0.45853734016418457,,,,,157.0,116.26729583740234,,42.130943298339844,167.32835388183594,,,16.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
674916889,"Aug 13, 2016, 3:07:22 PM",Tour de Ryan Part Deux (Beer Edition),Ride,"",16381,31.16,176.0,54,false,The Sound,activities/744116661.fit.gz,70.30680084228516,9.071849822998047,16381.0,7001.0,31165.900390625,9.699999809265137,,147.0,,22.799999237060547,86.0,42.20000076293945,0.18995100259780884,,,,,176.0,124.90399932861328,,52.6786003112793,411.2152099609375,,,54.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
691096260,"Aug 27, 2016, 1:12:56 PM",Ride to Palisades Market,Ride,"",18069,85.04,183.0,309,false,Caadie,activities/761554745.fit.gz,70.30680084228516,8.164660453796387,18069.0,13793.0,85042.203125,16.0,,649.0,,7.400000095367432,165.39999389648438,23.200000762939453,0.0021165963262319565,,,163.0,70.47038269042969,183.0,148.20022583007812,,94.00951385498047,1445.7904052734375,,27.0,309.0,,,,,,,,,129.0,14644.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
707448548,"Sep 10, 2016, 3:28:01 PM",Sauna Ride to Palisades Market,Ride,"",8842,46.16,183.0,125,false,Caadie,activities/779298203.fit.gz,70.30680084228516,8.164660453796387,8842.0,6772.0,46163.3984375,15.5,,373.0,,61.20000076293945,179.1999969482422,31.799999237060547,0.023395199328660965,,,112.0,77.48269653320312,183.0,155.58599853515625,,112.18699645996094,847.099365234375,,28.0,125.0,,,,,,,,,145.0,7120.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
708773308,"Sep 11, 2016, 1:27:33 PM",Tour de Gerry - Pig Beach Ride,Ride,"",13274,40.61,148.0,45,false,The Sound,activities/780749669.fit.gz,70.30680084228516,9.071849822998047,13274.0,9507.0,40611.69921875,10.5,,119.33999633789062,,-0.20000000298023224,50.29999923706055,36.400001525878906,-0.11425299942493439,,,,,148.0,109.80000305175781,,43.851600646972656,464.84033203125,,,45.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
709022020,"Sep 11, 2016, 6:23:06 PM",Afternoon Ride,Ride,"",7668,17.54,172.0,140,false,The Sound,activities/781018831.fit.gz,70.30680084228516,9.071849822998047,7668.0,3581.0,17541.5,11.699999809265137,,77.2585678100586,,1.2000000476837158,51.0,48.099998474121094,0.2667958736419678,,,,,172.0,147.8243408203125,,68.5515365600586,273.7134704589844,,,140.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,804798.0,,,,,,,,,,,,,,,
715582267,"Sep 17, 2016, 2:58:25 PM",Like-the-first-ride-of-the-season-kinda-shape Ride to Palisades Market,Ride,"",7279,46.12,182.0,128,false,Caadie,activities/788330705.fit.gz,70.30680084228516,8.164660453796387,7279.0,6609.0,46128.3984375,16.299999237060547,,390.0,,48.400001525878906,170.8000030517578,40.5,0.020377900451421738,,,116.0,78.2240982055664,182.0,158.9239959716797,,123.78399658203125,912.1686401367188,,22.0,128.0,,,,,,,,,152.0,6868.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
723652912,"Sep 24, 2016, 12:26:04 PM",Garmin-crapping-out Ride,Ride,"",412,1.92,,,false,Caadie,activities/723652912.gpx,70.30680084228516,8.164660453796387,412.0,389.0,1919.800048828125,9.600000381469727,,0.0,,37.70000076293945,50.79999923706055,6.5,-0.5365139842033386,,,,,,,,62.5906982421875,27.147777557373047,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
723706790,"Sep 24, 2016, 12:29:02 PM",Escape NY 2016,Ride,"",26934,115.82,188.0,134,false,Caadie,activities/797547357.fit.gz,70.30680084228516,8.164660453796387,26934.0,21284.0,115824.0,17.899999618530273,,808.0,,4.400000095367432,131.39999389648438,31.899999618530273,0.002244780072942376,,,119.0,57.77259826660156,188.0,119.88500213623047,,62.35820007324219,1479.8636474609375,,18.0,134.0,,,,,,,,,106.0,23270.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
731141753,"Oct 1, 2016, 6:16:06 PM",Afternoon Ride,Ride,,576,2.54,129.0,1,false,Caadie,activities/806070853.fit.gz,70.30680084228516,8.164660453796387,576.0,527.0,2546.300048828125,8.699999809265137,,0.0,,113.4000015258789,130.8000030517578,2.4000000953674316,-0.6283627152442932,,,,,129.0,114.26602172851562,,39.03883361816406,22.939393997192383,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
731192135,"Oct 1, 2016, 7:58:24 PM",Afternoon Ride,Ride,,595,2.41,151.0,4,false,Caadie,activities/806129281.fit.gz,70.30680084228516,8.164660453796387,595.0,575.0,2418.0,6.800000190734863,,21.0,,42.0,66.80000305175781,26.0,0.6865177750587463,,,,,151.0,130.0738067626953,,66.95254516601562,42.924922943115234,,,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
732678966,"Oct 3, 2016, 12:25:09 AM",Evening Ride,Ride,,4485,5.08,132.0,4,false,Caadie,activities/807785441.fit.gz,70.30680084228516,8.164660453796387,4485.0,1023.0,5080.7001953125,9.800000190734863,,32.0,,135.1999969482422,164.39999389648438,16.299999237060547,-0.03936469927430153,,,,,132.0,110.125,,68.37879943847656,77.99593353271484,,,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
753961845,"Oct 23, 2016, 1:46:57 PM",Tour de Bronx 2016,Ride,"",19095,58.11,162.0,60,false,Caadie,activities/833083378.fit.gz,70.30680084228516,8.164660453796387,19095.0,13628.0,58113.19921875,12.600000381469727,,334.0,,4.0,55.0,43.0,0.01720779947936535,,,97.0,41.66059875488281,162.0,106.3280029296875,,38.20029830932617,580.4619750976562,,16.0,60.0,,,,,,,,,69.0,16043.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
821554217,"Jan 5, 2017, 12:16:32 AM",8 Minute Test - TrainerRoad,Ride,"",3600,25.65,177.0,53,false,Caadie,activities/910075720.tcx.gz,72.7562026977539,8.164660453796387,3600.0,3600.0,25656.30078125,16.5,,0.0,,,,0.0,0.0,,,,,177.0,137.4230499267578,,95.42916870117188,383.05279541015625,,,53.0,,,,,,,,,115.0,3601.0,,,0.0,,,,,,,,,,,,,,,,,,326351.0,,,,,,,,,,,,,,,
